user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
GCF_002214605	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Pyrococcus;s__Pyrococcus chitonophagus	GCF_002214605.1	95.0	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Pyrococcus;s__Pyrococcus chitonophagus	100.0	1.0	GCF_002214605.1	95.0	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Pyrococcus;s__Pyrococcus chitonophagus	100.0	1.0	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Pyrococcus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_001577775.1, s__Pyrococcus kukulkanii, 95.0, 87.02, 0.75; GCA_003660485.1, s__Pyrococcus sp003660485, 95.0, 84.5, 0.85; GCF_000263735.1, s__Pyrococcus sp000263735, 95.0, 78.56, 0.37; GCF_000195935.2, s__Pyrococcus abyssi, 95.0, 78.3, 0.32; GCF_000211475.1, s__Pyrococcus sp000211475, 95.0, 78.16, 0.26; GCF_000011105.1, s__Pyrococcus horikoshii, 95.0, 77.87, 0.23; GCF_000215995.1, s__Pyrococcus yayanosii, 95.0, 77.54, 0.21	98.84	11	N/A	N/A
GCF_002844195	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloferacaceae;g__Halegenticoccus;s__Halegenticoccus soli	GCF_002844195.1	95.0	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloferacaceae;g__Halegenticoccus;s__Halegenticoccus soli	100.0	1.0	GCF_002844195.1	95.0	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloferacaceae;g__Halegenticoccus;s__Halegenticoccus soli	100.0	1.0	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloferacaceae;g__Halegenticoccus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_004116405.1, s__Halegenticoccus sp004116405, 95.0, 84.58, 0.68	90.13	11	N/A	N/A
GCF_003173335	d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanospirillum;s__Methanospirillum stamsii	GCF_003173335.1	95.0	d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanospirillum;s__Methanospirillum stamsii	100.0	0.99	GCF_003173335.1	95.0	d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanospirillum;s__Methanospirillum stamsii	100.0	0.99	d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanospirillum;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_012729535.1, s__Methanospirillum sp012729535, 95.0, 82.29, 0.51; GCA_019263745.1, s__Methanospirillum sp012729995, 95.0, 80.29, 0.34; GCF_000013445.1, s__Methanospirillum hungatei, 95.0, 79.95, 0.31; GCA_012520015.1, s__Methanospirillum sp012520015, 95.0, 78.81, 0.3	97.88	11	N/A	N/A
GCF_013407275	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosotenuis;s__Nitrosotenuis sp013407275	GCF_013407275.1	95.0	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosotenuis;s__Nitrosotenuis sp013407275	100.0	1.0	GCF_013407275.1	95.0	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosotenuis;s__Nitrosotenuis sp013407275	100.0	1.0	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__Nitrosotenuis;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000685395.1, s__Nitrosotenuis chungbukensis, 95.0, 94.14, 0.89; GCA_016215465.1, s__Nitrosotenuis sp016215465, 95.0, 88.24, 0.81; GCA_016844685.1, s__Nitrosotenuis sp016844685, 95.0, 84.07, 0.83; GCA_004322465.1, s__Nitrosotenuis sp004322465, 95.0, 83.23, 0.77; GCF_002787055.1, s__Nitrosotenuis aquarius, 95.0, 78.02, 0.29; GCA_016872055.1, s__Nitrosotenuis sp016872055, 95.0, 77.85, 0.31; GCF_000955905.1, s__Nitrosotenuis cloacae, 95.0, 77.78, 0.34; GCA_002499525.1, s__Nitrosotenuis sp002499525, 95.0, 77.75, 0.23; GCA_010028495.1, s__Nitrosotenuis sp010028495, 95.0, 77.68, 0.28; GCF_000723185.1, s__Nitrosotenuis uzonensis, 95.0, 77.56, 0.25; GCA_016872015.1, s__Nitrosotenuis sp016872015, 95.0, 77.11, 0.33; GCA_005240025.1, s__Nitrosotenuis sp005240025, 95.0, 76.68, 0.24	92.53	11	N/A	N/A
GCF_014078545	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__PXYB01;s__PXYB01 sp014078545	GCF_014078545.1	95.0	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__PXYB01;s__PXYB01 sp014078545	100.0	1.0	GCF_014078545.1	95.0	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__PXYB01;s__PXYB01 sp014078545	100.0	1.0	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__PXYB01;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_003352285.1, s__PXYB01 sp003352285, 95.0, 94.31, 0.88	86.97	11	N/A	N/A
GCF_900100385	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloarculaceae;g__Halovenus;s__Halovenus aranensis	GCF_900100385.1	95.0	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloarculaceae;g__Halovenus;s__Halovenus aranensis	100.0	1.0	GCF_900100385.1	95.0	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloarculaceae;g__Halovenus;s__Halovenus aranensis	100.0	1.0	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloarculaceae;g__Halovenus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_003021285.1, s__Halovenus sp003021285, 95.0, 78.37, 0.43; GCA_003551265.1, s__Halovenus sp003551265, 95.0, 78.0, 0.3; GCA_003021015.1, s__Halovenus sp003021015, 95.0, 77.9, 0.3; GCA_003022845.1, s__Halovenus sp003022845, 95.0, 77.83, 0.34; GCA_003022725.1, s__Halovenus sp003022725, 95.0, 77.81, 0.34; GCF_009831575.1, s__Halovenus sp009831575, 95.0, 77.79, 0.28; GCA_004015825.1, s__Halovenus sp004015825, 95.0, 77.63, 0.24; GCA_003022085.1, s__Halovenus sp003022085, 95.0, 77.25, 0.3; GCA_000416085.1, s__Halovenus sp000416085, 95.0, 76.61, 0.22; GCA_003021335.1, s__Halovenus sp003021335, 95.0, 76.5, 0.24	98.61	11	N/A	N/A
GCF_900109595	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_A;s__Methanobrevibacter_A gottschalkii	GCF_003814835.1	95.0	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_A;s__Methanobrevibacter_A gottschalkii	98.93	0.91	GCF_003814835.1	95.0	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_A;s__Methanobrevibacter_A gottschalkii	98.93	0.91	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_A;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900769095.1, s__Methanobrevibacter_A sp900769095, 95.0, 84.46, 0.76; GCF_001548675.1, s__Methanobrevibacter_A sp001548675, 95.0, 81.89, 0.6; GCA_902770715.1, s__Methanobrevibacter_A sp902770715, 95.0, 81.86, 0.56; GCA_904501935.1, s__Methanobrevibacter_A sp904501935, 95.0, 81.79, 0.65; GCA_902785855.1, s__Methanobrevibacter_A sp902785855, 95.0, 81.21, 0.56; GCA_900314695.1, s__Methanobrevibacter_A sp900314695, 95.0, 81.04, 0.56; GCA_017434525.1, s__Methanobrevibacter_A sp017434525, 95.0, 80.9, 0.54; GCA_017407115.1, s__Methanobrevibacter_A sp017407115, 95.0, 80.82, 0.47; GCA_017539065.1, s__Methanobrevibacter_A sp017539065, 95.0, 80.82, 0.55; GCA_017427765.1, s__Methanobrevibacter_A sp017427765, 95.0, 80.81, 0.6; GCA_015062935.1, s__Methanobrevibacter_A sp015062935, 95.0, 80.79, 0.57; GCA_902764455.1, s__Methanobrevibacter_A sp902764455, 95.0, 80.77, 0.55; GCA_017473945.1, s__Methanobrevibacter_A sp017473945, 95.0, 80.71, 0.46; GCA_017468685.1, s__Methanobrevibacter_A sp017468685, 95.0, 80.66, 0.53; GCA_017409525.1, s__Methanobrevibacter_A sp017409525, 95.0, 80.5, 0.5; GCA_017431965.1, s__Methanobrevibacter_A sp017431965, 95.0, 80.48, 0.5; GCF_003111625.1, s__Methanobrevibacter_A thaueri, 95.0, 80.46, 0.42; GCA_017940815.1, s__Methanobrevibacter_A sp017940815, 95.0, 80.42, 0.48; GCA_017459665.1, s__Methanobrevibacter_A sp017459665, 95.0, 80.38, 0.49; GCA_015062985.1, s__Methanobrevibacter_A sp015062985, 95.0, 80.35, 0.51; GCA_902774605.1, s__Methanobrevibacter_A sp902774605, 95.0, 80.23, 0.34; GCA_900313645.1, s__Methanobrevibacter_A sp900313645, 95.0, 80.23, 0.55; GCA_902801725.1, s__Methanobrevibacter_A sp902801725, 95.0, 80.22, 0.53; GCA_900314615.1, s__Methanobrevibacter_A sp900314615, 95.0, 80.13, 0.56; GCA_015062915.1, s__Methanobrevibacter_A thaueri_B, 95.0, 80.11, 0.42; GCA_902771435.1, s__Methanobrevibacter_A sp902771435, 95.0, 80.11, 0.46; GCA_900319985.1, s__Methanobrevibacter_A sp900319985, 95.0, 80.07, 0.49; GCF_001639275.1, s__Methanobrevibacter_A oralis, 95.0, 80.06, 0.56; GCA_900318035.1, s__Methanobrevibacter_A sp900318035, 95.0, 80.04, 0.46; GCA_902771225.1, s__Methanobrevibacter_A sp900319535, 95.0, 79.95, 0.5; GCA_900316895.1, s__Methanobrevibacter_A sp900316895, 95.0, 79.93, 0.44; GCA_015062925.1, s__Methanobrevibacter_A thaueri_C, 95.0, 79.9, 0.47; GCA_902789505.1, s__Methanobrevibacter_A sp902789505, 95.0, 79.89, 0.43; GCA_902788255.1, s__Methanobrevibacter_A sp902788255, 95.0, 79.86, 0.47; GCA_900320955.1, s__Methanobrevibacter_A sp900320955, 95.0, 79.79, 0.42; GCF_001477655.1, s__Methanobrevibacter_A millerae_A, 95.0, 79.77, 0.48; GCA_015062905.1, s__Methanobrevibacter_A thaueri_A, 95.0, 79.74, 0.37; GCA_017406825.1, s__Methanobrevibacter_A sp017406825, 95.0, 79.74, 0.44; GCA_900320515.1, s__Methanobrevibacter_A sp900320515, 95.0, 79.73, 0.35; GCF_002252585.1, s__Methanobrevibacter_A smithii_A, 95.0, 79.71, 0.43; GCA_017634055.1, s__Methanobrevibacter_A sp017634055, 95.0, 79.69, 0.4; GCF_000016525.1, s__Methanobrevibacter_A smithii, 95.0, 79.65, 0.44; GCA_017553445.1, s__Methanobrevibacter_A sp017553445, 95.0, 79.57, 0.37; GCA_015063005.1, s__Methanobrevibacter_A millerae_B, 95.0, 79.56, 0.38; GCA_017460025.1, s__Methanobrevibacter_A sp017460025, 95.0, 79.55, 0.34; GCA_017447225.1, s__Methanobrevibacter_A sp017447225, 95.0, 79.55, 0.36; GCA_900317865.1, s__Methanobrevibacter_A sp900317865, 95.0, 79.49, 0.43; GCF_900103415.1, s__Methanobrevibacter_A millerae, 95.0, 79.33, 0.26; GCA_902777885.1, s__Methanobrevibacter_A sp902777885, 95.0, 79.28, 0.36; GCA_017434555.1, s__Methanobrevibacter_A sp017434555, 95.0, 79.26, 0.45; GCA_902783085.1, s__Methanobrevibacter_A sp902783085, 95.0, 79.12, 0.54; GCF_003111605.1, s__Methanobrevibacter_A woesei, 95.0, 78.96, 0.46; GCA_902794475.1, s__Methanobrevibacter_A sp902794475, 95.0, 78.92, 0.38; GCA_900766745.1, s__Methanobrevibacter_A sp900766745, 95.0, 78.73, 0.27; GCA_902764015.1, s__Methanobrevibacter_A sp902764015, 95.0, 78.66, 0.24; GCA_902782595.1, s__Methanobrevibacter_A sp902782595, 95.0, 78.59, 0.4; GCA_902772665.1, s__Methanobrevibacter_A sp902772665, 95.0, 78.44, 0.33; GCA_002496065.1, s__Methanobrevibacter_A sp002496065, 95.0, 78.13, 0.3; GCA_902796575.1, s__Methanobrevibacter_A sp902796575, 95.0, 77.97, 0.26	99.15	11	N/A	N/A
GCF_900110215	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloarculaceae;g__Halorientalis;s__Halorientalis persicus	GCF_900110215.1	95.0	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloarculaceae;g__Halorientalis;s__Halorientalis persicus	100.0	1.0	GCF_900110215.1	95.0	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloarculaceae;g__Halorientalis;s__Halorientalis persicus	100.0	1.0	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloarculaceae;g__Halorientalis;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_900102305.1, s__Halorientalis regularis, 95.0, 89.95, 0.77; GCF_004118325.1, s__Halorientalis sp004118325, 95.0, 89.13, 0.75; GCF_001989615.1, s__Halorientalis sp001989615, 95.0, 87.7, 0.75; GCA_005049285.1, s__Halorientalis sp005049285, 95.0, 81.09, 0.56	98.75	11	N/A	N/A
GCF_900129775	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloferacaceae;g__Halobaculum;s__Halobaculum gomorrense	GCF_900129775.1	95.0	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloferacaceae;g__Halobaculum;s__Halobaculum gomorrense	100.0	1.0	GCF_900129775.1	95.0	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloferacaceae;g__Halobaculum;s__Halobaculum gomorrense	100.0	1.0	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloferacaceae;g__Halobaculum;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_009831625.1, s__Halobaculum sp009831625, 95.0, 87.03, 0.76; GCA_003020945.1, s__Halobaculum sp003020945, 95.0, 84.07, 0.76; GCF_013401515.1, s__Halobaculum sp013401515, 95.0, 80.68, 0.58; GCF_013402875.1, s__Halobaculum sp013402875, 95.0, 80.51, 0.58; GCF_000495475.1, s__Halobaculum tyrrellense, 95.0, 80.46, 0.54; GCA_018609965.1, s__Halobaculum sp018609965, 95.0, 77.67, 0.36	98.5	11	N/A	N/A
GCF_900215575	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Natronoarchaeaceae;g__Natronoarchaeum;s__Natronoarchaeum philippinense	GCF_900215575.1	95.0	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Natronoarchaeaceae;g__Natronoarchaeum;s__Natronoarchaeum philippinense	100.0	1.0	GCF_900215575.1	95.0	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Natronoarchaeaceae;g__Natronoarchaeum;s__Natronoarchaeum philippinense	100.0	1.0	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Natronoarchaeaceae;g__Natronoarchaeum;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_017094485.1, s__Natronoarchaeum sp017094485, 95.0, 79.1, 0.41	97.64	11	N/A	N/A
GD_ST_bin_83	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__PXYB01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	55.24	11	0.9033765298628085	N/A
GD_ZH_bin_112	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__40CM-2-53-6;f__RBG-13-38-9;g__RBG-13-38-9;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__40CM-2-53-6;f__RBG-13-38-9;g__;s__	taxonomic novelty determined using RED	N/A	N/A	49.07	11	0.9137158029513637	N/A
GD_ZH_bin_224	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__40CM-2-53-6;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__40CM-2-53-6;f__;g__;s__	taxonomic classification fully defined by topology	N/A	N/A	54.56	11	0.6402331333172759	N/A
GD_ZH_bin_260	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__JACEMX01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	74.12	11	0.9497802023629693	N/A
GX_BH_bin_20	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__JACEMX01;s__	N/A	N/A	N/A	N/A	N/A	GCA_011773785.1	95.0	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__JACEMX01;s__JACEMX01 sp011773785	82.58	0.79	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__JACEMX01;s__	taxonomic classification defined by topology and ANI	N/A	GCA_013867335.1, s__JACEMX01 sp013867335, 95.0, 81.18, 0.59	30.27	11	0.9699568155253582	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
GX_BH_bin_82	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__;f__;g__;s__	taxonomic novelty determined using RED	N/A	N/A	85.08	11	0.4259396739468808	N/A
HN_SY_bin_61	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__TCS64;f__TCS64;g__RBG-16-57-9;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__TCS64;f__TCS64;g__RBG-16-57-9;s__	ANI	N/A	GCA_013619005.1, s__RBG-16-57-9 sp013619005, 95.0, 78.55, 0.22; GCA_018652685.1, s__RBG-16-57-9 sp018652685, 95.0, 78.01, 0.31	48.95	11	0.9549100849105849	N/A
JS_LYG_bin_103	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__UBA233;g__AD8-1;s__	N/A	N/A	N/A	N/A	N/A	GCA_001273385.1	95.0	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__UBA233;g__AD8-1;s__AD8-1 sp001273385	78.44	0.45	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__UBA233;g__AD8-1;s__	taxonomic classification defined by topology and ANI	N/A	GCA_016649625.1, s__AD8-1 sp016649625, 95.0, 77.11, 0.29	40.31	11	0.9606096593653634	N/A
JS_LYG_bin_132	d__Archaea;p__Thermoplasmatota;c__E2;o__DHVEG-1;f__DHVEG-1;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Archaea;p__Thermoplasmatota;c__E2;o__DHVEG-1;f__DHVEG-1;g__;s__	taxonomic classification fully defined by topology	N/A	N/A	56.55	11	0.6844044828953891	N/A
JS_LYG_bin_19	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanothermobacteraceae_A;g__Methanothermobacter_A;s__Methanothermobacter_A tenebrarum	GCF_003264935.1	95.0	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanothermobacteraceae_A;g__Methanothermobacter_A;s__Methanothermobacter_A tenebrarum	99.26	0.93	N/A	N/A	N/A	N/A	N/A	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanothermobacteraceae_A;g__Methanothermobacter_A;s__	ANI	topological placement and ANI have incongruent species assignments	GCF_003264935.1, s__Methanothermobacter_A tenebrarum, 95.0, 99.26, 0.93; GCA_012840175.1, s__Methanothermobacter_A sp012840175, 95.0, 87.41, 0.82; GCA_001507955.1, s__Methanothermobacter_A sp001507955, 95.0, 86.99, 0.88; GCA_003584625.1, s__Methanothermobacter_A sp003584625, 95.0, 86.12, 0.85; GCA_011370395.1, s__Methanothermobacter_A sp011370395, 95.0, 83.98, 0.85	98.03	11	N/A	N/A
JS_LYG_bin_20	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix_B;s__Methanothrix_B thermoacetophila	GCF_000014945.1	95.0	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix_B;s__Methanothrix_B thermoacetophila	99.53	0.97	GCF_000014945.1	95.0	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix_B;s__Methanothrix_B thermoacetophila	99.53	0.97	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	98.33	11	N/A	N/A
JS_LYG_bin_42	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__BA1;g__BIN-L-1;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__BA1;g__;s__	taxonomic novelty determined using RED	N/A	N/A	70.51	11	0.9186752217131633	N/A
JS_YC_bin_164	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__JACEMX01;s__JACEMX01 sp013867335	GCA_013867335.1	95.0	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__JACEMX01;s__JACEMX01 sp013867335	98.89	0.8	GCA_013867335.1	95.0	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__JACEMX01;s__JACEMX01 sp013867335	98.89	0.8	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosopumilaceae;g__JACEMX01;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_011773785.1, s__JACEMX01 sp011773785, 95.0, 80.11, 0.62	74.74	11	N/A	N/A
